Timestamp,Student ID,Class,Topic,Profile,Question,AI Response,Notes,Satisfaction (1-5),Difficulty (1-5),GPS Step (Truth),Auto Label,Student Hash,Thinking Time (minutes)
19/03/2026,HS0020,11A1,Tổ hợp,advanced,Hướng dẫn em từng bước giải bài chọn 3 từ 10.,Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,4,1,P,P,f44332f82df11ffbeb3edd093616919dff9731069c569ef280cf6482d92a6661,255
19/03/2026,HS0030,11A3,Tổ hợp,typical,"Diễn giải công thức C(n,k) theo cách dễ hiểu.","Mình giải thích khái niệm và ý nghĩa trước nhé, rồi em thử áp dụng vào ví dụ.",,3,2,G,G,9b61d7ac5b034acec9d02d1da3d2c4ad53b32db3f6336610129c4264d9b5e879,1200
19/03/2026,HS0017,11A2,Chỉnh hợp,struggling,Gợi ý bước 2 giúp em với.,Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,4,3,P,P,4a5467d350fedf69c073551d79f05f4284cfe05b47242cf29444f59516516165,6
19/03/2026,HS0020,11A1,Tổ hợp,advanced,"C(5,2)=10 đúng không ạ?","Mình không giải hộ, nhưng có thể đối chiếu kết quả và chỉ ra chỗ sai nếu có.",,4,2,S,S,f44332f82df11ffbeb3edd093616919dff9731069c569ef280cf6482d92a6661,4
19/03/2026,HS0026,11A1,Tổ hợp,typical,Hướng dẫn em từng bước giải bài chọn 3 từ 10.,"Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,4,3,P,P,a6aeb136b5619d125d2bb2d9eea3c15dc5e9ad876d07779cdd3ddc67d9d4c1ce,5
19/03/2026,HS0030,11A3,Tổ hợp,typical,Gợi ý bước 2 giúp em với.,"Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,3,4,P,P,9b61d7ac5b034acec9d02d1da3d2c4ad53b32db3f6336610129c4264d9b5e879,4
19/03/2026,HS0017,11A2,Chỉnh hợp,struggling,"Kiểm tra lời giải của em với A(n,k) được không?",Mình sẽ kiểm tra logic và tính toán của em. Em ghi rõ lập luận và phép tính giúp mình.,,3,5,S,P,4a5467d350fedf69c073551d79f05f4284cfe05b47242cf29444f59516516165,4
19/03/2026,HS0030,11A3,Tổ hợp,typical,Hướng dẫn em từng bước giải bài chọn 3 từ 10.,"Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,4,4,P,P,9b61d7ac5b034acec9d02d1da3d2c4ad53b32db3f6336610129c4264d9b5e879,6
19/03/2026,HS0041,11A2,Xác suất có điều kiện,advanced,Hướng dẫn em tính P(A|B) theo từng bước.,"Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,4,1,P,P,17910841251f386e23c35834baf99c7f89b69d513372b71fc470ceb9d1222750,0
19/03/2026,HS0061,11A1,Tổ hợp,typical,"Diễn giải công thức C(n,k) theo cách dễ hiểu.","Mình giải thích khái niệm và ý nghĩa trước nhé, rồi em thử áp dụng vào ví dụ.",,4,3,G,G,1fe45d4f7cc8c855fd01d73d6864fa370b44da7ba397b5f6f698ee4d72b2709d,82
19/03/2026,HS0062,11A2,Xác suất có điều kiện,typical,Giải thích xác suất có điều kiện là gì.,"Ta nắm định nghĩa và công thức tổng quát, sau đó xác định n và k trong đề.",,3,4,G,G,5f8279ee181332bd457e57f43282043f7ecb2248ab4cde0e05185ac4e69e1b24,149
19/03/2026,HS0025,11A1,Tổ hợp,typical,"Diễn giải công thức C(n,k) theo cách dễ hiểu.","Ta nắm định nghĩa và công thức tổng quát, sau đó xác định n và k trong đề.",,4,3,G,G,1d34960439ad8c1ab6bd4b10332bbac2735a24ea68437e5c74061a7c00593421,1132
19/03/2026,HS0026,11A1,Tổ hợp,typical,"Em bị kẹt ở bước này, hướng dẫn em.",Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,3,3,P,P,a6aeb136b5619d125d2bb2d9eea3c15dc5e9ad876d07779cdd3ddc67d9d4c1ce,11
19/03/2026,HS0030,11A3,Tổ hợp,typical,"C(5,2)=10 đúng không ạ?","Mình không giải hộ, nhưng có thể đối chiếu kết quả và chỉ ra chỗ sai nếu có.",,5,3,S,S,9b61d7ac5b034acec9d02d1da3d2c4ad53b32db3f6336610129c4264d9b5e879,6
19/03/2026,HS0040,11A1,Tổ hợp,typical,"Diễn giải công thức C(n,k) theo cách dễ hiểu.","Ta nắm định nghĩa và công thức tổng quát, sau đó xác định n và k trong đề.",,4,2,G,G,b015e44df5736f56e26f74305f3956bc6bda5eaffbd9aea805305daaf73e7360,1201
19/03/2026,HS0076,11A2,Hoán vị,typical,Giải thích hoán vị là gì?,"Ta nắm định nghĩa và công thức tổng quát, sau đó xác định n và k trong đề.",,4,2,G,G,d644fd1074250a9d1df69db120e85e2a54c9642996a47080aa07d82b04337912,0
19/03/2026,HS0024,11A2,Hoán vị,struggling,Giải thích hoán vị là gì?,"Ta nắm định nghĩa và công thức tổng quát, sau đó xác định n và k trong đề.",,3,5,G,G,2908bf824b571651bad41e2cb4e3da3a8f511425f5199afa166c57e2149d13b8,161
19/03/2026,HS0025,11A1,Tổ hợp,typical,Gợi ý bước 2 giúp em với.,Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,3,2,P,P,1d34960439ad8c1ab6bd4b10332bbac2735a24ea68437e5c74061a7c00593421,5
19/03/2026,HS0062,11A2,Xác suất có điều kiện,typical,"Em bị kẹt ở bước này, hướng dẫn em.",Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,5,4,P,P,5f8279ee181332bd457e57f43282043f7ecb2248ab4cde0e05185ac4e69e1b24,7
19/03/2026,HS0021,11A2,Xác suất,advanced,"Em ra P=0.5, đúng không?",Mình sẽ kiểm tra logic và tính toán của em. Em ghi rõ lập luận và phép tính giúp mình.,,5,3,S,S,0a94a787661c8f6b7ea950bbc4264d8caeb848796933bbe681a76bd3678adcc9,0
19/03/2026,HS0040,11A1,Tổ hợp,typical,"Em bị kẹt ở bước này, hướng dẫn em.",Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,4,2,P,P,b015e44df5736f56e26f74305f3956bc6bda5eaffbd9aea805305daaf73e7360,4
19/03/2026,HS0061,11A1,Tổ hợp,typical,Gợi ý bước 2 giúp em với.,"Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,3,3,P,P,1fe45d4f7cc8c855fd01d73d6864fa370b44da7ba397b5f6f698ee4d72b2709d,9
19/03/2026,HS0076,11A2,Hoán vị,typical,"Em bị kẹt ở bước này, hướng dẫn em.",Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,4,4,P,P,d644fd1074250a9d1df69db120e85e2a54c9642996a47080aa07d82b04337912,3
19/03/2026,HS0024,11A2,Hoán vị,struggling,"Em bị kẹt ở bước này, hướng dẫn em.","Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,4,5,P,P,2908bf824b571651bad41e2cb4e3da3a8f511425f5199afa166c57e2149d13b8,3
19/03/2026,HS0026,11A1,Tổ hợp,typical,"C(5,2)=10 đúng không ạ?",Mình sẽ kiểm tra logic và tính toán của em. Em ghi rõ lập luận và phép tính giúp mình.,,4,4,S,S,a6aeb136b5619d125d2bb2d9eea3c15dc5e9ad876d07779cdd3ddc67d9d4c1ce,8
19/03/2026,HS0024,11A2,Hoán vị,struggling,"Em bị kẹt ở bước này, hướng dẫn em.",Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,2,5,P,P,2908bf824b571651bad41e2cb4e3da3a8f511425f5199afa166c57e2149d13b8,1
19/03/2026,HS0076,11A2,Hoán vị,typical,"Em ra kết quả 120, đúng không?","Mình không giải hộ, nhưng có thể đối chiếu kết quả và chỉ ra chỗ sai nếu có.",,4,2,S,S,d644fd1074250a9d1df69db120e85e2a54c9642996a47080aa07d82b04337912,4
19/03/2026,HS0025,11A1,Tổ hợp,typical,"C(5,2)=10 đúng không ạ?",Mình sẽ kiểm tra logic và tính toán của em. Em ghi rõ lập luận và phép tính giúp mình.,,5,4,S,S,1d34960439ad8c1ab6bd4b10332bbac2735a24ea68437e5c74061a7c00593421,6
19/03/2026,HS0050,11A3,Xác suất,typical,Xác suất là gì và công thức cơ bản?,"Mình giải thích khái niệm và ý nghĩa trước nhé, rồi em thử áp dụng vào ví dụ.",,5,2,G,G,dace5847caa0d7bd63e8edd3c6c7a1f54e06a7cb0f0134fdc0e9890bfc710792,1249
19/03/2026,HS0040,11A1,Tổ hợp,typical,"C(5,2)=10 đúng không ạ?",Mình sẽ kiểm tra logic và tính toán của em. Em ghi rõ lập luận và phép tính giúp mình.,,5,3,S,S,b015e44df5736f56e26f74305f3956bc6bda5eaffbd9aea805305daaf73e7360,8
19/03/2026,HS0061,11A1,Tổ hợp,typical,"C(5,2)=10 đúng không ạ?",Mình sẽ kiểm tra logic và tính toán của em. Em ghi rõ lập luận và phép tính giúp mình.,,4,3,S,S,1fe45d4f7cc8c855fd01d73d6864fa370b44da7ba397b5f6f698ee4d72b2709d,8
19/03/2026,HS0062,11A2,Xác suất có điều kiện,typical,Kết quả cuối cùng của em hợp lý chưa?,Mình sẽ kiểm tra logic và tính toán của em. Em ghi rõ lập luận và phép tính giúp mình.,,4,4,S,S,5f8279ee181332bd457e57f43282043f7ecb2248ab4cde0e05185ac4e69e1b24,9
19/03/2026,HS0050,11A3,Xác suất,typical,Gợi ý cách lập không gian mẫu cho bài này.,Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,3,2,P,P,dace5847caa0d7bd63e8edd3c6c7a1f54e06a7cb0f0134fdc0e9890bfc710792,4
19/03/2026,HS0041,11A2,Xác suất có điều kiện,advanced,Kết quả cuối cùng của em hợp lý chưa?,"Mình không giải hộ, nhưng có thể đối chiếu kết quả và chỉ ra chỗ sai nếu có.",,5,3,S,S,17910841251f386e23c35834baf99c7f89b69d513372b71fc470ceb9d1222750,21
19/03/2026,HS0050,11A3,Xác suất,typical,"Em ra P=0.5, đúng không?","Mình không giải hộ, nhưng có thể đối chiếu kết quả và chỉ ra chỗ sai nếu có.",,5,3,S,S,dace5847caa0d7bd63e8edd3c6c7a1f54e06a7cb0f0134fdc0e9890bfc710792,5
19/03/2026,HS0076,11A2,Xác suất,typical,Xác suất là gì và công thức cơ bản?,"Ta nắm định nghĩa và công thức tổng quát, sau đó xác định n và k trong đề.",,3,4,G,G,d644fd1074250a9d1df69db120e85e2a54c9642996a47080aa07d82b04337912,29
19/03/2026,HS0076,11A2,Xác suất,typical,Gợi ý cách lập không gian mẫu cho bài này.,"Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,3,2,P,P,d644fd1074250a9d1df69db120e85e2a54c9642996a47080aa07d82b04337912,1
19/03/2026,HS0076,11A2,Xác suất,typical,"Em ra P=0.5, đúng không?",Mình sẽ kiểm tra logic và tính toán của em. Em ghi rõ lập luận và phép tính giúp mình.,,5,2,S,S,d644fd1074250a9d1df69db120e85e2a54c9642996a47080aa07d82b04337912,3
19/03/2026,HS0021,11A2,Xác suất có điều kiện,advanced,Kết quả cuối cùng của em hợp lý chưa?,"Mình không giải hộ, nhưng có thể đối chiếu kết quả và chỉ ra chỗ sai nếu có.",,5,2,S,S,0a94a787661c8f6b7ea950bbc4264d8caeb848796933bbe681a76bd3678adcc9,40
19/03/2026,HS0009,11A1,Xác suất,typical,Xác suất là gì và công thức cơ bản?,"Mình giải thích khái niệm và ý nghĩa trước nhé, rồi em thử áp dụng vào ví dụ.",,4,2,G,G,35d002227369c95bc8b0edf5f1b766dc1e263edaf56e9c9863063dd0e0368ca1,183
19/03/2026,HS0009,11A1,Xác suất,typical,"Em bị kẹt ở bước này, hướng dẫn em.","Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,5,2,P,P,35d002227369c95bc8b0edf5f1b766dc1e263edaf56e9c9863063dd0e0368ca1,1
19/03/2026,HS0009,11A1,Xác suất,typical,"Em ra P=0.5, đúng không?","Mình không giải hộ, nhưng có thể đối chiếu kết quả và chỉ ra chỗ sai nếu có.",,5,3,S,S,35d002227369c95bc8b0edf5f1b766dc1e263edaf56e9c9863063dd0e0368ca1,3
19/03/2026,HS0021,11A2,Tổ hợp,advanced,Hướng dẫn em từng bước giải bài chọn 3 từ 10.,Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,5,2,P,P,0a94a787661c8f6b7ea950bbc4264d8caeb848796933bbe681a76bd3678adcc9,25
19/03/2026,HS0071,11A3,Hoán vị,struggling,Giải thích hoán vị là gì?,"Ta nắm định nghĩa và công thức tổng quát, sau đó xác định n và k trong đề.",,3,5,G,G,789fc173556e834c0eb8628e723748aa0270400834c0124608f93e3f293cb889,1814
19/03/2026,HS0040,11A1,Xác suất,typical,Xác suất là gì và công thức cơ bản?,"Mình giải thích khái niệm và ý nghĩa trước nhé, rồi em thử áp dụng vào ví dụ.",,3,4,G,G,b015e44df5736f56e26f74305f3956bc6bda5eaffbd9aea805305daaf73e7360,62
19/03/2026,HS0071,11A3,Hoán vị,struggling,"Em bị kẹt ở bước này, hướng dẫn em.",Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,3,4,P,P,789fc173556e834c0eb8628e723748aa0270400834c0124608f93e3f293cb889,4
19/03/2026,HS0011,11A1,Tổ hợp,typical,"Diễn giải công thức C(n,k) theo cách dễ hiểu.","Ta nắm định nghĩa và công thức tổng quát, sau đó xác định n và k trong đề.",,3,4,G,G,f5be0c6117baf885410b03291fd682c1283441a6a9fcec0d35a049d1e7432e3e,1900
19/03/2026,HS0071,11A3,Chỉnh hợp,struggling,Phân biệt chỉnh hợp và tổ hợp giúp em.,"Ta nắm định nghĩa và công thức tổng quát, sau đó xác định n và k trong đề.",,4,3,G,G,789fc173556e834c0eb8628e723748aa0270400834c0124608f93e3f293cb889,3
19/03/2026,HS0013,11A3,Xác suất,typical,Xác suất là gì và công thức cơ bản?,"Mình giải thích khái niệm và ý nghĩa trước nhé, rồi em thử áp dụng vào ví dụ.",,5,2,G,G,df5778efb2fbb4ba9b015a74c65a7d16022bb74c6d9603f7a236765537b2c679,0
19/03/2026,HS0071,11A3,Hoán vị,struggling,Gợi ý bước 2 giúp em với.,"Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,3,3,P,P,789fc173556e834c0eb8628e723748aa0270400834c0124608f93e3f293cb889,4
19/03/2026,HS0040,11A1,Xác suất,typical,Gợi ý bước 2 giúp em với.,"Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,3,4,P,P,b015e44df5736f56e26f74305f3956bc6bda5eaffbd9aea805305daaf73e7360,8
19/03/2026,HS0071,11A3,Chỉnh hợp,struggling,Gợi ý bước 2 giúp em với.,"Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,4,4,P,P,789fc173556e834c0eb8628e723748aa0270400834c0124608f93e3f293cb889,1
19/03/2026,HS0011,11A1,Tổ hợp,typical,Gợi ý bước 2 giúp em với.,"Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,4,3,P,P,f5be0c6117baf885410b03291fd682c1283441a6a9fcec0d35a049d1e7432e3e,11
19/03/2026,HS0013,11A3,Xác suất,typical,"Em bị kẹt ở bước này, hướng dẫn em.",Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,5,4,P,P,df5778efb2fbb4ba9b015a74c65a7d16022bb74c6d9603f7a236765537b2c679,10
19/03/2026,HS0021,11A2,Tổ hợp,advanced,"C(5,2)=10 đúng không ạ?",Mình sẽ kiểm tra logic và tính toán của em. Em ghi rõ lập luận và phép tính giúp mình.,,4,2,S,S,0a94a787661c8f6b7ea950bbc4264d8caeb848796933bbe681a76bd3678adcc9,22
19/03/2026,HS0040,11A1,Xác suất,typical,"Em ra P=0.5, đúng không?",Mình sẽ kiểm tra logic và tính toán của em. Em ghi rõ lập luận và phép tính giúp mình.,,4,3,S,S,b015e44df5736f56e26f74305f3956bc6bda5eaffbd9aea805305daaf73e7360,12
19/03/2026,HS0071,11A3,Chỉnh hợp,struggling,"Em bị kẹt ở bước chọn k từ n, gợi ý giúp.",Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,2,3,P,P,789fc173556e834c0eb8628e723748aa0270400834c0124608f93e3f293cb889,12
19/03/2026,HS0013,11A3,Xác suất,typical,"Em ra P=0.5, đúng không?","Mình không giải hộ, nhưng có thể đối chiếu kết quả và chỉ ra chỗ sai nếu có.",,5,3,S,S,df5778efb2fbb4ba9b015a74c65a7d16022bb74c6d9603f7a236765537b2c679,9
19/03/2026,HS0051,11A1,Xác suất,typical,Xác suất là gì và công thức cơ bản?,"Ta nắm định nghĩa và công thức tổng quát, sau đó xác định n và k trong đề.",,5,2,G,G,d2deededd7c9226cf3d280fe443522a01689e4aea9667c729a5377800c83f967,1430
19/03/2026,HS0051,11A1,Xác suất,typical,Gợi ý bước 2 giúp em với.,Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,5,4,P,P,d2deededd7c9226cf3d280fe443522a01689e4aea9667c729a5377800c83f967,9
19/03/2026,HS0055,11A2,Hoán vị,typical,Giải thích hoán vị là gì?,"Mình giải thích khái niệm và ý nghĩa trước nhé, rồi em thử áp dụng vào ví dụ.",,4,4,G,G,875ba29090b08d36d728beb11beea1603a94fe66dd0ebab4442096d8431b0ac9,0
19/03/2026,HS0074,11A1,Xác suất,typical,Xác suất là gì và công thức cơ bản?,"Mình giải thích khái niệm và ý nghĩa trước nhé, rồi em thử áp dụng vào ví dụ.",,3,3,G,G,da9511914afb23ae3fd8e3265f7295c50414eaa223f6bc08efdef2426d6e81a0,1490
19/03/2026,HS0020,11A1,Hoán vị,advanced,Hướng dẫn từng bước tính hoán vị n!,Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,5,1,P,P,f44332f82df11ffbeb3edd093616919dff9731069c569ef280cf6482d92a6661,136
19/03/2026,HS0074,11A1,Xác suất,typical,"Em bị kẹt ở bước này, hướng dẫn em.",Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,5,4,P,P,da9511914afb23ae3fd8e3265f7295c50414eaa223f6bc08efdef2426d6e81a0,4
19/03/2026,HS0055,11A2,Hoán vị,typical,"Em bị kẹt ở bước này, hướng dẫn em.","Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,4,4,P,P,875ba29090b08d36d728beb11beea1603a94fe66dd0ebab4442096d8431b0ac9,12
19/03/2026,HS0012,11A3,Hoán vị,typical,Giải thích hoán vị là gì?,"Ta nắm định nghĩa và công thức tổng quát, sau đó xác định n và k trong đề.",,5,3,G,G,f95e049e75c9e301d9ef3ffb76e2d954b4cae9eea1cfd819f53a8b0cd0278f9e,239
19/03/2026,HS0074,11A1,Xác suất,typical,Gợi ý cách lập không gian mẫu cho bài này.,"Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,4,2,P,P,da9511914afb23ae3fd8e3265f7295c50414eaa223f6bc08efdef2426d6e81a0,4
19/03/2026,HS0074,11A1,Xác suất,typical,"Em ra P=0.5, đúng không?","Mình không giải hộ, nhưng có thể đối chiếu kết quả và chỉ ra chỗ sai nếu có.",,4,3,S,S,da9511914afb23ae3fd8e3265f7295c50414eaa223f6bc08efdef2426d6e81a0,3
19/03/2026,HS0020,11A1,Hoán vị,advanced,"Em ra kết quả 120, đúng không?",Mình sẽ kiểm tra logic và tính toán của em. Em ghi rõ lập luận và phép tính giúp mình.,,4,2,S,S,f44332f82df11ffbeb3edd093616919dff9731069c569ef280cf6482d92a6661,11
19/03/2026,HS0012,11A3,Hoán vị,typical,Gợi ý bước 2 giúp em với.,Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,3,3,P,P,f95e049e75c9e301d9ef3ffb76e2d954b4cae9eea1cfd819f53a8b0cd0278f9e,11
19/03/2026,HS0048,11A1,Chỉnh hợp,typical,Phân biệt chỉnh hợp và tổ hợp giúp em.,"Ta nắm định nghĩa và công thức tổng quát, sau đó xác định n và k trong đề.",,5,4,G,G,12be8adcaee22fa85b129ea03a70e46b8be0e8ad7ae1c57479ff0d1d9e6d8498,189
19/03/2026,HS0048,11A1,Chỉnh hợp,typical,Gợi ý bước 2 giúp em với.,"Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,4,2,P,P,12be8adcaee22fa85b129ea03a70e46b8be0e8ad7ae1c57479ff0d1d9e6d8498,4
19/03/2026,HS0055,11A2,Hoán vị,typical,Hướng dẫn từng bước tính hoán vị n!,Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,4,2,P,P,875ba29090b08d36d728beb11beea1603a94fe66dd0ebab4442096d8431b0ac9,21
19/03/2026,HS0080,11A1,Xác suất,typical,Xác suất là gì và công thức cơ bản?,"Ta nắm định nghĩa và công thức tổng quát, sau đó xác định n và k trong đề.",,5,4,G,G,e7f81cc904acdb43c20c1ffeb886e56ee0254402cf7d3ff4dda0c2a129fab8b7,0
19/03/2026,HS0012,11A3,Hoán vị,typical,"Em bị kẹt ở bước này, hướng dẫn em.",Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,3,4,P,P,f95e049e75c9e301d9ef3ffb76e2d954b4cae9eea1cfd819f53a8b0cd0278f9e,11
19/03/2026,HS0048,11A1,Chỉnh hợp,typical,"Kiểm tra lời giải của em với A(n,k) được không?",Mình sẽ kiểm tra logic và tính toán của em. Em ghi rõ lập luận và phép tính giúp mình.,,4,2,S,P,12be8adcaee22fa85b129ea03a70e46b8be0e8ad7ae1c57479ff0d1d9e6d8498,4
19/03/2026,HS0072,11A1,Xác suất có điều kiện,advanced,Giải thích xác suất có điều kiện là gì.,"Ta nắm định nghĩa và công thức tổng quát, sau đó xác định n và k trong đề.",,4,2,G,G,ab2fb2df192ca4dea88020fed38bb4cf957c4aac600efd25086c13af31aeb0aa,1799
19/03/2026,HS0080,11A1,Xác suất,typical,Gợi ý cách lập không gian mẫu cho bài này.,Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,5,2,P,P,e7f81cc904acdb43c20c1ffeb886e56ee0254402cf7d3ff4dda0c2a129fab8b7,6
19/03/2026,HS0012,11A3,Hoán vị,typical,"Em ra kết quả 120, đúng không?",Mình sẽ kiểm tra logic và tính toán của em. Em ghi rõ lập luận và phép tính giúp mình.,,5,4,S,S,f95e049e75c9e301d9ef3ffb76e2d954b4cae9eea1cfd819f53a8b0cd0278f9e,10
19/03/2026,HS0080,11A1,Xác suất,typical,"Em ra P=0.5, đúng không?","Mình không giải hộ, nhưng có thể đối chiếu kết quả và chỉ ra chỗ sai nếu có.",,4,2,S,S,e7f81cc904acdb43c20c1ffeb886e56ee0254402cf7d3ff4dda0c2a129fab8b7,6
19/03/2026,HS0018,11A3,Chỉnh hợp,advanced,"Em bị kẹt ở bước chọn k từ n, gợi ý giúp.",Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,5,3,P,P,2830104017cfeedf5318abf797d9d1f9bf79383661947a6aa59fadebc28e474c,0
19/03/2026,HS0018,11A3,Chỉnh hợp,advanced,"Kiểm tra lời giải của em với A(n,k) được không?","Mình không giải hộ, nhưng có thể đối chiếu kết quả và chỉ ra chỗ sai nếu có.",,4,1,S,P,2830104017cfeedf5318abf797d9d1f9bf79383661947a6aa59fadebc28e474c,2
19/03/2026,HS0027,11A3,Chỉnh hợp,typical,Phân biệt chỉnh hợp và tổ hợp giúp em.,"Ta nắm định nghĩa và công thức tổng quát, sau đó xác định n và k trong đề.",,5,4,G,G,bfd33441eafe8d032dd98b4a7140eff78f69d8d45b168c5ef2943728afa1bf34,1590
19/03/2026,HS0055,11A2,Hoán vị,typical,"Em ra kết quả 120, đúng không?",Mình sẽ kiểm tra logic và tính toán của em. Em ghi rõ lập luận và phép tính giúp mình.,,5,2,S,S,875ba29090b08d36d728beb11beea1603a94fe66dd0ebab4442096d8431b0ac9,25
19/03/2026,HS0072,11A1,Xác suất có điều kiện,advanced,Kết quả cuối cùng của em hợp lý chưa?,Mình sẽ kiểm tra logic và tính toán của em. Em ghi rõ lập luận và phép tính giúp mình.,,4,3,S,S,ab2fb2df192ca4dea88020fed38bb4cf957c4aac600efd25086c13af31aeb0aa,19
19/03/2026,HS0027,11A3,Chỉnh hợp,typical,"Em bị kẹt ở bước chọn k từ n, gợi ý giúp.",Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,5,2,P,P,bfd33441eafe8d032dd98b4a7140eff78f69d8d45b168c5ef2943728afa1bf34,11
19/03/2026,HS0014,11A1,Xác suất có điều kiện,typical,Giải thích xác suất có điều kiện là gì.,"Ta nắm định nghĩa và công thức tổng quát, sau đó xác định n và k trong đề.",,3,3,G,G,0a51826515adb363f774aa19eb7d5b5d074fc9e05095ef6656dcd161ee223788,300
19/03/2026,HS0014,11A1,Xác suất có điều kiện,typical,"Em bị kẹt ở bước này, hướng dẫn em.","Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,3,3,P,P,0a51826515adb363f774aa19eb7d5b5d074fc9e05095ef6656dcd161ee223788,2
19/03/2026,HS0014,11A1,Xác suất có điều kiện,typical,Kết quả cuối cùng của em hợp lý chưa?,Mình sẽ kiểm tra logic và tính toán của em. Em ghi rõ lập luận và phép tính giúp mình.,,5,2,S,S,0a51826515adb363f774aa19eb7d5b5d074fc9e05095ef6656dcd161ee223788,1
19/03/2026,HS0027,11A3,Chỉnh hợp,typical,"Kiểm tra lời giải của em với A(n,k) được không?",Mình sẽ kiểm tra logic và tính toán của em. Em ghi rõ lập luận và phép tính giúp mình.,,5,4,S,P,bfd33441eafe8d032dd98b4a7140eff78f69d8d45b168c5ef2943728afa1bf34,22
19/03/2026,HS0035,11A3,Chỉnh hợp,struggling,Phân biệt chỉnh hợp và tổ hợp giúp em.,"Mình giải thích khái niệm và ý nghĩa trước nhé, rồi em thử áp dụng vào ví dụ.",,4,5,G,G,0eb1f6a2afe19ef9fe60ae501e695662f1a02b4abbc636f5956ed24928fd2a7a,1324
19/03/2026,HS0035,11A3,Chỉnh hợp,struggling,"Em bị kẹt ở bước chọn k từ n, gợi ý giúp.",Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,2,5,P,P,0eb1f6a2afe19ef9fe60ae501e695662f1a02b4abbc636f5956ed24928fd2a7a,2
